279,98.97041,99.09141,98.96445,99.03093,98.83121,98.6566,98.4496,98.32215,98.20652,97.99644,97.76067,97.48071,97.5114,97.42342,97.21456,96.97091,96.60445,95.83685,96.1029,95.80204,95.63929,95.4799,94.55824,93.95236,94.35899,93.90755,93.9193,93.69324,93.59567,93.39217,93.83826,93.12285,92.97749,94.12444,93.01852,92.95899,92.07777,92.37568,92.55116,92.65276,92.782,93.35942,93.92992,94.21943,94.09182,93.28355,94.03475,93.4593,94.39585,94.44234,94.51134,94.80743,93.96941,94.41262,94.13046,94.7258,94.20724,94.49291,94.1309,94.07024,94.39395,94.21133,94.17471,94.50174,94.59671,94.04263,94.05684,94.12773,93.90233,93.73779,93.44308,93.16328,92.31953,92.14928,91.38338,91.34801,90.15824,89.86189,89.56261,89.26161,88.91262,88.27629,88.05807,87.25797,87.01437,86.6209,85.80251,85.1054,84.5024,84.14883,83.61136,83.57664,82.68467,82.54729,82.62815,82.54465,82.5502,82.78793,83.35523,83.37505,83.63438,83.42603,84.35881,85.18417,85.21331,86.29042,86.7285,87.60622,88.77706,88.91522,89.10578,89.56647,90.82013,90.86059,91.73172,92.0343,91.96226,92.69479,93.47411,93.39033,93.88615,93.86774,94.32926,94.85271,95.0664,94.72123,95.37389,95.14354
280,99.23016,99.22604,98.99699,99.09645,98.70509,98.44156,98.29166,97.94112,97.95233,98.03226,97.74396,97.22314,97.46184,97.21715,97.00853,96.7636,96.49358,95.8507,95.96795,95.62341,95.85938,95.48728,94.81845,94.12656,93.96977,93.95602,93.82331,93.69942,94.21983,93.15633,93.67744,92.49925,92.96516,93.88087,93.69297,92.67886,92.71049,92.74835,92.72425,92.93693,92.87796,93.12778,93.37579,93.70295,94.00463,93.17184,93.94709,93.95525,94.34784,94.52174,94.38608,94.60508,94.21395,94.42182,94.19937,94.78094,94.19855,94.33506,94.74136,94.26775,94.38012,94.14397,94.42368,94.52478,94.29517,94.16836,94.28671,94.0947,93.83108,93.62502,93.45787,93.04732,92.40208,91.88119,91.56802,90.85329,90.34652,89.92595,89.50114,89.07362,88.96458,88.04935,87.89799,87.39442,87.10485,86.42233,85.92581,85.00916,84.43349,84.27913,83.63676,83.3438,83.04003,82.74249,82.43163,82.43889,82.45386,82.6508,83.18294,83.5024,83.47763,83.88615,84.05318,84.91096,85.23775,86.14741,87.06744,87.6091,88.7043,88.29092,89.25152,89.77794,90.43166,91.14091,91.69031,92.06245,92.50075,93.05856,93.65142,93.18614,94.09309,94.15036,94.3436,94.49439,94.25078,94.82724,95.64743,94.85762
281,99.50677,99.60607,99.47154,99.40969,99.19498,99.04181,98.96219,98.70925,98.59488,98.31538,98.57255,97.80518,97.78989,97.40254,97.14399,96.84361,96.98806,96.08517,96.16692,96.14454,95.86339,95.24888,95.07041,94.67139,94.13609,93.86512,94.28057,94.32387,93.82103,94.28555,93.11092,93.85217,93.93412,92.90237,93.2405,93.07812,92.93137,93.02231,92.14256,92.96372,93.85314,93.53902,93.23621,93.56717,93.58077,93.59657,93.67941,94.33273,94.49105,94.28728,94.74015,94.65768,94.59122,94.34724,94.94965,94.84991,94.98969,94.70508,94.45045,94.19243,94.28928,94.75596,94.3221,94.31435,94.23724,94.38928,94.55476,94.54425,94.23704,93.95266,94.10565,93.20323,92.79015,92.27642,91.71816,91.30573,91.2182,90.58698,89.95174,89.31222,89.28467,89.01513,88.14441,87.64684,87.06062,86.8768,86.04611,85.48224,84.70942,84.39452,84.02927,83.38731,82.81448,83.07434,82.62423,82.48116,82.6487,82.54876,82.72909,83.0247,83.50012,83.81632,84.35199,84.73,85.247,86.21565,86.55076,87.61055,87.9995,89.15366,89.47161,90.13098,90.75144,90.74429,91.8306,92.35384,92.70135,93.10873,93.53799,93.71313,94.53575,94.4866,95.00677,95.26458,95.02809,94.99181,95.04452,94.66875
282,99.53802,99.61319,99.42281,99.39349,99.26672,99.38724,99.20956,98.96664,98.85555,98.35841,98.21443,97.80184,97.87807,97.39526,97.09547,96.74711,97.19931,96.26126,96.33179,96.05983,95.47425,95.32212,95.23175,94.96676,94.38233,94.19052,94.1397,94.07116,93.88615,93.78461,93.64559,93.58338,94.07995,92.66067,93.2585,93.3501,93.06044,93.06151,93.25971,92.6846,93.58985,93.41588,93.24871,93.30158,93.22494,93.56771,94.12185,94.25755,93.86925,94.26447,94.35466,94.69932,94.61945,94.47118,94.68513,94.73863,95.00202,94.3363,94.76514,94.0527,94.37776,94.71944,94.36657,94.3671,94.24603,94.48669,94.63691,94.52296,94.73683,94.26299,94.19344,93.47952,93.00523,93.04694,91.62613,91.75136,91.36053,90.80953,90.25441,89.69756,89.59126,88.95433,88.23124,87.71446,87.17865,86.64928,86.23724,85.79097,84.71729,84.13023,83.9903,83.18837,82.9441,83.11752,82.55136,82.60504,82.75481,82.3858,82.76054,83.0621,83.12115,83.66484,84.15663,84.95198,85.44678,86.12577,86.80457,87.77483,88.1005,89.18936,89.68324,90.10383,90.22932,90.93639,91.1992,92.03499,92.83434,93.35474,93.90222,93.56245,94.63406,94.03095,94.6899,94.58996,95.08437,95.1478,95.44875,94.78787
283,99.56045,99.59921,99.50159,99.51106,99.06532,99.25471,99.02425,98.82864,98.43508,98.45736,98.14734,98.48357,97.84686,97.49966,97.33202,97.13623,96.66206,95.77438,96.2492,95.97867,95.7695,95.38819,95.23635,94.12032,94.52574,94.77279,93.98935,93.8336,94.06973,93.61626,93.18508,93.81589,93.48772,92.72349,93.47387,92.59998,92.78478,93.05495,92.84059,93.09206,93.20862,93.10568,93.00773,93.7542,93.80683,93.79225,94.42841,93.69132,94.5518,94.2301,95.01759,94.6825,94.54855,94.61742,94.39867,94.67744,94.9369,94.77306,94.68129,94.16226,94.19218,94.93343,94.55042,94.50418,94.33033,94.41162,94.24775,94.45934,94.56146,94.03806,93.84964,93.07909,92.74449,92.7113,92.02072,91.65512,90.90147,90.35252,89.79981,89.24451,89.38377,89.02084,88.07055,87.52007,87.43112,86.50371,86.4075,85.56492,84.54939,84.38202,84.00806,83.23923,82.71302,83.01091,82.37926,82.70594,82.59183,82.93986,82.65792,82.84133,83.56341,83.73307,84.29208,84.59228,85.49855,86.04519,86.54611,87.76969,88.19859,89.02737,89.68066,90.3371,90.54523,91.23908,91.29494,92.04956,92.94714,93.25224,93.57512,93.68359,94.35031,94.14641,95.0444,94.7781,94.52794,94.83028,95.04073,94.63012
284,99.37733,99.40867,99.58855,99.40001,99.27632,99.10308,99.21495,98.85034,98.8233,98.77105,98.1752,98.2957,97.33115,97.79205,97.38615,96.91824,96.59563,96.28044,96.32808,95.44231,95.89954,95.49626,95.04918,94.19363,94.4642,94.34445,94.06013,94.0073,93.56932,93.93948,93.28271,93.22335,93.18949,93.47507,93.05375,92.6573,93.45013,92.75773,92.51028,93.29984,93.17366,93.36173,93.54681,93.28657,93.48836,93.81873,93.95837,94.39495,94.58898,93.85274,95.17273,94.39515,94.54418,94.68993,94.93986,94.16876,94.53823,94.61148,94.76138,94.60992,94.19408,94.63956,94.61948,94.47935,94.66762,94.56177,94.62529,94.53476,94.65725,93.99062,94.03369,93.65918,93.28529,92.59929,91.89081,91.4529,90.78705,90.51938,90.24982,89.97757,89.24773,88.8448,88.56786,88.02787,87.19226,86.59494,85.96069,85.49742,84.92506,84.71258,83.7019,83.37099,82.88781,82.89533,82.67584,82.46891,82.87135,82.65245,82.95224,82.81239,83.41299,83.82568,84.48623,84.7057,85.38872,86.4572,86.82281,87.71843,88.26752,88.90546,89.64179,90.08728,91.01609,91.37119,92.15633,92.49201,92.36018,93.01479,93.71217,93.47057,94.26771,93.96014,94.49388,94.98174,94.82632,94.75521,96.00282,94.88329
285,99.33942,99.38713,99.30956,99.24262,99.394,98.99384,99.06386,98.78129,98.34366,98.30578,97.78584,97.93129,97.75739,97.31229,97.03159,96.7088,96.48023,95.75402,96.39622,95.23813,95.42016,95.19279,94.24101,94.02138,94.60405,94.30421,93.13602,93.78506,93.38081,93.82942,93.29279,93.20661,93.24966,92.90734,92.55239,92.49146,92.82618,92.3711,91.82362,92.46648,92.63885,93.31782,93.98748,93.119,93.56516,93.37782,94.0507,94.16301,93.63757,93.97842,94.58826,94.5968,94.39733,94.13226,94.3709,93.92844,94.15921,94.63496,94.46271,94.24361,94.02169,94.42675,94.4153,94.20792,94.41059,94.31565,94.71066,94.47903,94.64059,93.91409,93.73528,93.31469,93.02606,92.43201,91.9608,91.25074,90.64127,90.33835,90.03243,89.72446,89.18437,88.69265,88.15952,87.56098,87.00859,86.67258,85.84733,85.37711,84.61266,84.27502,83.55657,83.23878,82.70804,82.75562,82.34303,82.11172,82.53629,82.34994,82.70705,82.96655,83.23441,83.66116,84.16073,84.74581,85.28535,85.91623,86.95978,87.69012,88.16015,88.88331,89.4009,89.70267,90.71256,90.97937,91.93729,91.79407,92.06242,92.61879,93.21208,93.49854,94.35326,93.89291,94.87701,95.1608,94.69736,94.49438,96.24501,95.13374
286,99.40453,99.31704,99.36735,99.13765,99.31059,99.10168,99.01056,98.93998,98.5831,98.6049,98.04687,98.06156,97.50298,97.85097,97.34323,96.75682,96.23515,95.80235,96.21167,95.67138,95.60648,95.75075,94.5099,94.39788,94.48499,94.39441,93.18663,94.05866,93.58551,93.3287,93.30785,93.19865,93.51146,93.04337,92.99419,92.67519,92.70815,92.95394,92.53882,92.27248,92.98548,93.3551,93.71968,92.9967,94.04906,93.46267,94.01728,93.65852,94.18004,94.13588,94.48267,94.93114,94.50458,94.41583,94.53979,94.46601,94.23116,94.37641,94.37282,94.10677,94.27155,94.94984,94.33274,94.54366,94.50101,94.54441,94.42912,94.45429,94.54639,94.31339,93.86606,93.55566,93.0609,92.45481,92.15488,91.52651,90.88325,90.55874,90.23101,89.90064,89.40976,88.74294,88.38731,87.81326,86.95974,86.73618,86.33191,85.51299,84.79919,84.6429,83.80262,83.3923,82.97905,83.1676,82.52634,82.3271,82.62928,82.52679,82.93941,83.00289,83.4763,83.73401,84.34264,84.66254,85.53005,86.03828,86.55057,87.65515,88.10168,89.11252,89.43801,89.71818,91.0124,91.54146,91.75379,92.0471,92.20676,92.93549,93.71059,93.6539,94.21021,93.94291,95.17961,94.91355,94.94939,95.42382,95.93871,95.58392
287,99.18722,99.41946,99.24631,99.28941,99.10892,98.88985,99.02826,98.7879,98.69695,98.69206,98.08253,97.79296,97.86121,97.20058,96.85191,96.44987,96.00311,95.84037,96.39814,95.27798,95.59531,95.30463,94.2466,93.96339,94.49563,94.33144,93.618,94.11584,93.59448,93.555,93.11563,93.73917,92.7893,93.09209,92.79115,92.40199,92.50761,92.70029,92.10101,92.65518,92.85522,93.27833,93.69501,93.22817,93.88441,93.16376,93.94992,94.24241,93.64324,93.97553,94.39143,94.30476,94.38934,94.28262,94.32697,94.02283,94.474,94.14709,94.24942,94.63108,94.25417,94.7195,94.18494,94.65314,94.39708,94.76363,94.66084,94.58945,94.50964,94.33609,93.70979,93.54057,92.78455,92.4273,92.10069,91.22502,90.58199,90.30967,90.03493,89.75849,89.31107,88.5676,88.25362,87.50043,87.27238,86.45368,85.83043,85.36205,84.7919,84.21235,83.58607,83.26375,82.89628,82.76752,82.60158,82.50293,82.43235,82.15817,82.69997,82.61515,83.31843,83.90894,84.52115,84.7671,85.69047,85.9325,87.0638,87.47888,88.28716,88.65221,89.46375,90.074,90.90344,91.04619,91.87487,92.48869,92.12454,92.84465,93.61093,93.33852,94.12672,93.57656,94.86184,95.20525,94.93233,94.56237,95.97952,94.74644
288,99.90005,99.84449,99.55092,99.31744,98.87529,98.35433,97.88635,97.48982,97.08308,97.02576,97.19925,97.53515,97.48322,97.54639,97.63955,97.74664,97.50768,97.28514,96.75522,96.94175,96.09565,96.03448,95.87765,95.11954,95.5066,94.8108,95.17051,95.12794,95.03738,94.35646,94.97202,93.5966,94.41103,94.00111,92.2215,92.9874,93.57478,93.47553,93.93443,93.6412,93.89383,93.97875,94.06561,94.14942,93.76108,93.93689,94.33133,94.21528,95.0981,95.14066,94.98891,94.16355,94.44707,94.41464,94.43102,94.79265,94.00574,94.30629,94.286,94.42863,94.42015,94.47022,94.22947,94.02378,94.15456,94.11556,93.78127,93.50797,93.5055,93.25558,92.51811,92.33513,91.30957,90.99058,90.39797,89.96768,89.58054,89.42882,89.27589,89.12317,88.08138,88.05095,87.67635,87.54659,86.37729,85.84652,85.24924,85.04949,84.17409,83.71149,83.89957,83.4159,83.27536,83.32569,82.91409,83.1694,83.23698,82.80597,83.45503,83.74593,84.23165,84.56537,85.06094,85.2058,86.50818,86.87299,87.58083,88.11646,88.798,89.5569,90.02567,90.58234,91.53845,91.94578,92.33223,93.10215,93.16827,93.53101,93.91454,94.32782,94.88408,94.77403,94.93384,95.68383,95.42873,95.85324,95.18804,95.79148
289,99.03312,99.00936,98.87691,98.48339,98.21842,97.768,97.54882,96.86269,96.7669,96.80524,96.8005,97.02493,96.62661,97.3869,96.86372,96.26008,96.5066,95.7836,95.59047,95.75076,95.50649,94.94433,94.51791,94.60172,93.8106,93.33548,93.95107,94.18852,93.90755,93.59719,92.87785,93.62013,93.58704,92.11021,93.45085,92.67822,93.08806,92.98369,92.56258,92.98273,93.35008,92.99362,92.64523,92.83738,93.71316,93.98485,93.109,94.16581,93.69205,93.94122,93.4803,93.96719,94.3444,93.87402,93.74578,94.59952,93.83711,94.12261,93.25344,93.9332,93.68793,93.73885,93.73476,93.41042,93.65757,92.99194,93.51918,93.14707,92.64921,92.57903,91.88347,91.29971,91.06122,90.71573,90.38531,89.6236,89.25414,88.89605,88.53741,88.1799,87.75578,87.81163,87.25333,86.42815,86.62141,86.05099,85.48334,84.59261,84.4578,83.83858,83.47973,83.07491,82.92915,82.6883,82.61313,82.63277,82.42956,83.04402,82.84372,83.34505,83.74796,84.24046,84.31908,84.78297,85.76087,86.50443,86.99521,87.95603,88.83636,89.08318,89.98486,89.9203,91.09005,90.77798,91.7609,91.95174,92.56652,93.0033,93.46693,93.93996,93.92903,94.42308,94.12827,95.37223,95.1719,94.9041,96.09254,95.36837
290,99.70261,99.41902,99.32906,99.20573,98.72288,98.45438,98.22324,97.89872,97.7747,97.76292,97.26806,97.42802,97.22278,97.18307,96.87434,96.51312,96.47797,96.47099,95.69775,95.752,95.08944,95.04511,94.70432,94.46832,94.49043,93.78361,94.24419,93.5865,93.59268,93.24612,94.05352,93.10477,92.90565,93.05596,92.82922,93.36436,93.23104,93.74818,93.36346,93.0955,93.95129,93.75796,93.56925,93.56845,93.45003,93.37534,93.63374,93.89348,94.04166,94.28745,94.3075,93.7206,94.02417,93.68212,94.06948,94.08432,93.49971,94.26058,93.87281,94.03653,93.70106,94.04209,94.30399,94.0646,94.16917,93.93574,93.85186,93.31382,93.52185,93.17702,92.75963,92.41899,91.79326,91.37545,90.81775,90.27346,90.07131,89.78444,89.49435,89.20319,88.456,88.42545,87.86876,87.55315,87.15599,86.44035,85.87369,85.29274,84.23339,84.3848,83.68737,83.61656,83.30461,83.23221,83.22281,83.20013,83.60857,83.07782,83.2992,83.84951,84.47179,84.51455,85.04376,85.30833,86.2623,86.91867,87.42992,88.23457,88.85696,89.15206,90.04854,90.31757,91.64421,91.86781,92.23731,92.90796,93.12383,93.37728,93.6442,94.1071,94.59573,94.21722,95.38354,95.71108,96.42045,95.12054,95.71209,95.97653
291,98.83791,98.84364,98.75079,98.74424,98.63916,98.21288,98.09594,97.85131,97.82678,97.74326,97.37859,97.22269,97.08313,96.58006,96.34521,96.07452,95.54649,94.85271,95.47961,94.65707,94.96471,94.24446,93.57194,93.84734,93.41795,92.25259,93.15062,93.31638,92.87027,93.54416,92.82043,93.24762,92.52655,91.98541,92.61556,92.64652,92.83083,91.91727,91.82959,92.58834,92.05734,92.14916,92.23795,92.71881,92.65683,93.47767,93.31349,93.3863,93.4426,93.50479,93.35165,93.86407,93.32974,94.37615,93.60913,93.8484,93.65482,93.86188,92.87028,94.04864,93.37354,94.0246,93.66898,93.76501,93.54008,93.33337,93.83802,93.74072,93.27162,93.11543,92.84319,92.28001,91.73797,91.31326,91.35902,90.45658,90.15547,89.69029,89.22543,88.75844,88.65668,88.51269,87.60862,87.61062,86.70676,86.16537,85.95974,85.26333,84.71027,84.0356,83.76869,83.52473,83.57291,82.76219,82.71569,82.71938,82.51753,83.0471,82.78256,83.20168,83.78455,84.41976,84.41829,84.87352,85.66853,86.64053,86.97084,87.77779,88.8203,88.97668,89.62124,89.86407,90.70331,91.31796,91.54711,92.3334,92.55399,93.0723,93.62312,93.87148,94.80404,94.14922,94.23471,94.76443,94.6619,95.51199,96.95581,94.97534
292,99.32599,99.228,98.98693,98.91746,98.3747,97.94699,97.75275,97.54773,97.20869,97.08083,97.33883,97.34452,97.30255,96.839,96.65701,96.44241,95.69125,96.40044,95.7983,95.8968,94.91319,94.68863,94.75262,94.51226,94.58865,92.64834,94.24773,93.60587,93.67079,93.71767,93.29266,92.64408,93.0896,93.37271,92.47629,93.28666,93.35221,92.9285,92.51836,92.93839,93.37343,93.6074,93.84199,93.95087,93.43756,93.52556,93.27291,93.88897,93.70669,93.89036,94.26144,93.77807,93.66198,93.60488,93.97914,93.87496,93.33829,93.84164,94.08321,93.65079,93.65784,93.87987,94.11225,93.85077,93.97907,93.50424,93.60487,93.35862,93.36976,93.22988,92.85068,92.66315,92.01933,91.21769,90.77295,90.4652,90.00084,89.7395,89.47495,89.20864,88.30123,88.4045,87.91175,87.55345,86.83459,86.31588,85.42059,85.04343,84.43507,83.70786,84.15393,83.45776,83.44128,83.33732,82.75401,82.92662,83.13848,83.05947,83.30175,83.66891,84.22778,84.26606,84.84364,85.43106,86.05886,86.98476,87.65665,87.92852,88.72736,89.39904,89.96326,90.3576,91.3672,91.79935,92.45882,92.97062,92.52451,92.8931,93.2823,93.97121,94.17172,94.60744,95.05761,95.25573,95.69421,95.75176,95.90681,95.51222
293,99.03854,98.94625,98.83458,98.74148,98.40348,98.17439,98.28738,97.51306,97.64519,97.59885,97.0824,96.96996,96.37218,96.65853,96.1738,95.61507,95.71638,94.84352,94.83956,94.46046,94.45071,94.39402,93.57947,93.82799,92.8243,92.57693,93.0437,93.72533,93.5347,93.06482,92.35813,93.17508,92.38768,91.66109,92.90511,92.51108,92.46269,92.19479,91.71441,92.16747,92.00583,92.22371,92.43991,92.66013,93.48238,93.52229,93.11687,93.90311,93.77316,93.28899,93.49082,93.3951,94.16502,93.83582,93.64927,93.6216,93.4576,93.54783,93.21847,93.56369,93.65874,93.60511,93.3655,93.71716,93.53613,93.4017,93.45387,93.3376,92.92778,92.67206,92.48468,91.79488,91.32507,91.17735,90.68499,90.36814,90.28171,89.81795,89.3532,88.88674,88.39983,88.19926,87.32183,86.75381,86.88152,86.23046,85.9334,85.09919,84.66596,84.00061,83.59065,83.35786,82.89835,82.75354,82.65369,82.67398,82.76231,82.82475,82.79794,83.20143,83.81529,84.13617,84.32881,84.75532,85.75762,86.61004,86.69089,87.69059,88.52259,89.05918,89.62123,89.87482,90.87138,91.34408,92.26556,92.5357,92.69592,93.13205,93.59524,93.4762,93.93822,94.49509,94.47842,94.67278,94.52694,94.70822,95.4415,94.27738
294,99.11681,99.08495,99.30878,99.15062,99.09851,98.73777,99.06257,98.56491,98.22265,98.05523,97.66122,97.87717,97.8461,97.36552,96.97405,96.51767,96.73181,97.01026,96.14126,96.13657,95.98962,95.23515,95.0634,95.38924,94.77886,94.21883,94.38121,94.16882,94.76273,94.3189,93.92828,94.1754,93.72722,93.44894,93.204,93.59804,93.24844,93.18745,92.35574,93.15412,93.32471,93.2112,93.09975,93.74942,93.90649,93.78939,94.00019,94.40842,94.68009,94.35506,94.21049,94.32805,94.63399,94.01006,95.06989,94.60738,94.67771,94.78465,94.46445,94.23752,94.32889,94.39583,94.3104,94.81938,94.62203,94.46333,94.76881,94.04353,94.52094,94.23399,93.75671,93.21871,93.24613,92.48004,91.76997,91.53242,90.8339,90.45142,90.06714,89.68027,89.33644,88.87718,88.31831,88.01981,87.45138,87.09362,86.60101,86.05558,85.12846,84.59758,84.23326,83.84969,83.44192,83.61845,82.89135,83.38713,83.38057,83.59763,83.31415,83.20335,84.20822,84.13531,84.82334,85.57294,86.23654,87.41734,87.67623,88.42399,89.55436,89.44191,90.30653,90.66493,91.02197,91.72144,92.07558,92.64195,92.60245,93.00038,93.41964,95.00115,94.30641,95.22128,95.09983,95.37643,95.63226,95.48026,95.64158,95.79082
295,99.14853,99.25642,99.16012,98.88106,98.75799,98.39567,97.8158,97.53328,97.60472,97.3899,97.31171,97.4515,97.18333,96.84418,96.80409,96.75758,95.72654,95.90161,96.25391,95.9633,95.33071,95.56838,94.25923,94.59118,94.23881,94.12112,93.76276,93.82624,93.62442,92.92039,94.26029,93.31778,93.04809,93.48672,92.85297,92.77919,92.91538,92.93057,92.84889,92.21015,93.09395,93.19279,93.28967,93.38373,93.41711,93.57812,93.92015,93.77914,94.03212,93.92448,93.97406,93.98794,94.41037,94.30975,93.89407,94.17329,93.89568,94.01743,93.83331,93.56968,93.37241,93.7409,93.52412,93.61999,93.33192,93.30446,93.06364,93.02263,93.02098,92.33485,91.95408,91.47195,90.99723,90.76824,90.25687,89.95309,89.34013,88.94564,88.55028,88.15361,87.85505,87.51694,87.1797,86.86798,86.33684,85.95463,85.38185,84.8816,84.30318,84.03407,83.54763,83.21255,83.43797,82.82581,82.96336,82.79028,82.65116,83.18691,83.34109,83.33949,83.63965,84.30859,84.3211,84.97111,86.25982,86.36713,87.33085,87.83124,88.50966,89.31882,89.38037,90.21388,91.32036,91.56856,91.88039,92.57633,92.75724,93.20422,93.67828,93.06046,94.17385,94.51289,95.03464,95.17268,94.74358,94.87851,95.21587,96.77701
296,99.37157,98.97667,98.89619,98.78982,98.82333,98.63346,98.58009,98.44628,98.02376,98.07788,97.87762,97.77069,97.59879,97.3091,96.96474,96.56245,96.3839,96.337,95.87772,95.65856,95.50315,95.17501,94.4735,94.82287,94.15472,93.58324,93.62133,94.16104,93.66975,93.9128,93.51807,93.31136,93.32229,93.2491,93.27116,93.25488,93.28288,92.8168,92.97161,92.954,92.36291,93.20817,94.04285,93.57277,94.01444,93.82657,93.91788,94.33677,94.51513,94.12656,94.09546,94.73702,94.3276,93.59893,94.64776,94.26067,94.53616,94.4528,94.26034,94.21326,94.1244,93.95264,94.04731,94.53579,94.18159,94.17177,94.38425,93.82185,94.03404,94.02431,93.33067,92.66631,92.65523,91.86964,91.26396,91.13808,90.98573,90.49107,89.99249,89.49274,88.95197,88.93501,88.18404,87.6025,87.70508,86.75584,86.56081,85.69378,85.21098,84.29842,84.14814,83.65019,83.50671,83.35033,83.15591,83.32096,82.99171,83.12023,83.42365,83.60684,84.18301,84.19521,84.81756,85.28616,86.35665,86.95455,87.75837,88.20904,88.95867,89.57653,90.31579,90.53967,91.38113,92.24616,92.04183,92.7918,92.64109,93.22736,93.84734,94.59718,94.33768,94.57081,94.99793,96.05524,95.62897,95.5639,95.26453,95.98001
297,99.09049,99.11771,99.16967,98.84984,98.9129,98.69676,98.2466,98.00462,97.94514,97.91602,97.35942,97.47462,97.02228,96.57677,96.51921,96.45139,95.58264,96.29993,95.8784,95.65719,95.00065,94.69348,93.76836,94.57379,93.60186,93.56846,93.30942,92.98797,94.17345,92.96518,93.51704,93.32963,92.99086,92.81065,92.36213,91.86215,92.54877,92.33196,93.19008,92.78383,92.79184,92.99916,93.20341,92.87918,93.01036,93.11436,93.94266,94.18993,93.94971,94.26724,93.69012,94.25076,94.29486,93.9936,94.09209,93.90525,93.86349,93.80664,94.29179,93.88374,93.70875,93.90777,93.89242,94.44012,93.94487,93.67683,93.75929,94.08909,94.11108,93.35102,93.05758,92.75056,92.47011,91.93034,91.31951,91.34517,90.13879,89.86952,89.59986,89.32855,89.16338,88.43472,88.31747,87.5069,86.83449,86.67701,85.97633,85.61238,84.91776,84.30097,84.08354,83.6368,83.64925,83.12995,83.13802,82.75819,83.08491,83.08096,83.37901,83.15826,83.7253,84.51379,84.73589,85.21491,85.78105,86.18859,86.80234,87.59865,88.52116,89.1825,90.10677,90.50858,90.82365,91.99104,91.73985,92.39444,92.57703,93.09712,93.64949,93.54092,93.61684,93.87672,94.76611,95.2634,94.90836,94.90533,95.95123,96.08611
298,99.27068,98.86901,99.07696,98.78502,98.74612,98.54238,98.30109,98.15712,97.90569,97.75401,97.38501,97.49583,97.53336,96.74224,96.56995,96.36772,96.13733,96.93798,95.41129,95.90685,95.83272,94.11039,94.58993,94.76405,94.25778,93.87775,93.85336,94.02444,93.48352,93.85737,93.81517,93.14344,93.30128,92.85769,93.31145,93.31314,92.64622,92.84325,92.81152,93.16207,92.64477,93.14846,93.64805,93.44715,93.28863,93.77079,93.71065,93.96625,94.68687,93.89963,93.66721,94.11254,94.41606,93.99916,94.14911,94.50196,94.1411,94.4062,94.65762,93.98847,94.4353,94.1182,93.92897,94.39845,93.88432,94.14045,94.33377,93.78148,94.12445,93.54937,93.16908,92.61658,92.31198,91.56204,91.27613,90.69918,90.44605,89.97714,89.50557,89.03157,88.70064,88.53308,87.8704,87.22906,86.94205,86.77074,86.10405,85.4406,85.04642,84.37979,84.07539,83.4879,83.2851,83.08011,82.99553,83.27815,83.01376,82.82981,83.30763,83.56149,83.866,83.87888,84.6339,85.57578,86.10875,86.88683,87.77117,87.99754,89.00056,89.16679,90.35682,90.23552,91.22732,91.84346,91.49689,92.39909,92.46581,92.71203,92.97325,94.59862,93.89005,94.19143,95.31513,95.50695,95.58691,95.42035,94.2075,95.48492
299,99.106,99.09281,99.14762,98.96573,98.78889,98.82655,98.18985,98.04443,98.39341,98.26601,97.60844,97.42443,97.29634,96.77386,96.48258,96.14178,95.95148,95.65771,95.61985,95.13984,95.0042,94.58469,93.97169,93.81356,93.81281,93.27295,92.9445,93.54687,93.91745,93.2738,94.11707,92.66412,93.08072,92.9586,93.02324,92.77858,92.8252,92.39845,92.80746,92.03969,92.67624,93.06596,93.44961,93.04511,93.10541,93.79244,93.71568,94.12817,94.37322,94.00484,93.65537,94.418,94.39458,94.03092,94.0469,93.56897,93.85003,93.88055,94.27389,93.89143,93.93586,93.68295,93.90137,94.0695,93.96057,93.88717,93.43162,93.69194,93.78498,93.29643,92.9565,92.66904,92.3084,91.67571,91.25533,91.13838,90.37828,89.99218,89.60452,89.21505,88.95868,88.65806,87.95722,87.81429,87.09151,86.81873,85.97805,85.55231,84.98418,84.31271,83.87155,83.90523,83.62482,83.22688,83.07172,83.03521,82.95241,83.16502,83.57542,83.66737,83.51572,84.25253,84.69942,85.47274,86.05193,85.99941,87.30802,87.8371,88.64206,89.37131,89.95467,90.15656,91.03376,91.64251,92.07823,93.0932,92.78931,93.29717,93.83428,93.90324,94.14754,94.55434,94.30839,94.86893,95.257,94.99866,95.67934,95.79041
